Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"147","'516","Namibia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.761000","E"
"147","'516","Namibia","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.571000","E"
"147","'516","Namibia","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.736000","E"
"147","'516","Namibia","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.192000","E"
"147","'516","Namibia","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.830000","E"
"147","'516","Namibia","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.811000","E"
"147","'516","Namibia","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.115000","E"
"147","'516","Namibia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","55.400000","E"
"147","'516","Namibia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","55.200000","E"
"147","'516","Namibia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","56.600000","E"
"147","'516","Namibia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","59.000000","E"
"147","'516","Namibia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","59.500000","E"
"147","'516","Namibia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","1.300000","E"
"147","'516","Namibia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","1.300000","E"
"147","'516","Namibia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","1.400000","E"
"147","'516","Namibia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","1.500000","E"
"147","'516","Namibia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","1.500000","E"
"149","'524","Nepal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","4.127000","E"
"149","'524","Nepal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","4.184000","E"
"149","'524","Nepal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","4.262000","E"
"149","'524","Nepal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","4.403000","E"
"149","'524","Nepal","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.621000","E"
"149","'524","Nepal","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.507000","E"
"149","'524","Nepal","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.380000","E"
"149","'524","Nepal","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.337000","E"
"149","'524","Nepal","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.711000","E"
"149","'524","Nepal","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","1.025000","E"
"149","'524","Nepal","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.166000","E"
"149","'524","Nepal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","80.300000","E"
"149","'524","Nepal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","77.200000","E"
"149","'524","Nepal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","75.000000","E"
"149","'524","Nepal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","77.100000","E"
"149","'524","Nepal","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","76.400000","E"
"149","'524","Nepal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","22.600000","E"
"149","'524","Nepal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","22.000000","E"
"149","'524","Nepal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","21.600000","E"
"149","'524","Nepal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","22.600000","E"
"149","'524","Nepal","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","22.900000","E"
"150","'528","Netherlands (Kingdom of the)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.743000","E"
"150","'528","Netherlands (Kingdom of the)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.821000","E"
"150","'528","Netherlands (Kingdom of the)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.932000","E"
"150","'528","Netherlands (Kingdom of the)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.000000","E"
"150","'528","Netherlands (Kingdom of the)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","2.963000","E"
"150","'528","Netherlands (Kingdom of the)","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.322000","E"
"150","'528","Netherlands (Kingdom of the)","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.614000","E"
"150","'528","Netherlands (Kingdom of the)","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.255000","E"
"150","'528","Netherlands (Kingdom of the)","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.892000","E"
"150","'528","Netherlands (Kingdom of the)","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.607000","E"
"150","'528","Netherlands (Kingdom of the)","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.053000","E"
"150","'528","Netherlands (Kingdom of the)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","0.400000","E"
"150","'528","Netherlands (Kingdom of the)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","0.300000","E"
"150","'528","Netherlands (Kingdom of the)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","0.200000","E"
"150","'528","Netherlands (Kingdom of the)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","0.200000","E"
"150","'528","Netherlands (Kingdom of the)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","0.100000","E"
"150","'528","Netherlands (Kingdom of the)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.100000","E"
"150","'528","Netherlands (Kingdom of the)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.000000","E"
"150","'528","Netherlands (Kingdom of the)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.000000","E"
"150","'528","Netherlands (Kingdom of the)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.000000","E"
"150","'528","Netherlands (Kingdom of the)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.000000","E"
"156","'554","New Zealand","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.671000","E"
"156","'554","New Zealand","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.589000","E"
"156","'554","New Zealand","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.722000","E"
"156","'554","New Zealand","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","2.817000","E"
"156","'554","New Zealand","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","2.797000","E"
"156","'554","New Zealand","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.313000","E"
"156","'554","New Zealand","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.739000","E"
"156","'554","New Zealand","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.299000","E"
"156","'554","New Zealand","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.600000","E"
"156","'554","New Zealand","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.663000","E"
"156","'554","New Zealand","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.056000","E"
"156","'554","New Zealand","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%",,"O"
"156","'554","New Zealand","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%",,"O"
"156","'554","New Zealand","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%",,"O"
"156","'554","New Zealand","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%",,"O"
"156","'554","New Zealand","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%",,"O"
"156","'554","New Zealand","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No",,"O"
"156","'554","New Zealand","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No",,"O"
"156","'554","New Zealand","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No",,"O"
"156","'554","New Zealand","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No",,"O"
"156","'554","New Zealand","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No",,"O"
"157","'558","Nicaragua","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.191000","E"
"157","'558","Nicaragua","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.245000","E"
"157","'558","Nicaragua","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.279000","E"
"157","'558","Nicaragua","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.335000","E"
"157","'558","Nicaragua","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.540000","E"
"157","'558","Nicaragua","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.587000","E"
"157","'558","Nicaragua","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.016000","E"
"157","'558","Nicaragua","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.331000","E"
"157","'558","Nicaragua","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.743000","E"
"157","'558","Nicaragua","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.373000","E"
"157","'558","Nicaragua","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.140000","E"
"157","'558","Nicaragua","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","32.300000","E"
"157","'558","Nicaragua","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","34.400000","E"
"157","'558","Nicaragua","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","35.600000","E"
"157","'558","Nicaragua","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","37.000000","E"
"157","'558","Nicaragua","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","34.200000","E"
"157","'558","Nicaragua","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","2.100000","E"
"157","'558","Nicaragua","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","2.300000","E"
"157","'558","Nicaragua","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","2.400000","E"
"157","'558","Nicaragua","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","2.500000","E"
"157","'558","Nicaragua","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","2.300000","E"
"158","'562","Niger","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.850000","E"
"158","'562","Niger","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.812000","E"
"158","'562","Niger","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.792000","E"
"158","'562","Niger","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","2.902000","E"
"158","'562","Niger","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.155000","E"
"158","'562","Niger","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.401000","E"
"158","'562","Niger","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.138000","E"
"158","'562","Niger","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.094000","E"
"158","'562","Niger","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.473000","E"
"158","'562","Niger","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.601000","E"
"158","'562","Niger","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.144000","E"
"158","'562","Niger","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","92.900000","E"
"158","'562","Niger","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","91.400000","E"
"158","'562","Niger","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","90.400000","E"
"158","'562","Niger","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","90.900000","E"
"158","'562","Niger","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","92.000000","E"
"158","'562","Niger","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","20.200000","E"
"158","'562","Niger","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","20.600000","E"
"158","'562","Niger","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","21.200000","E"
"158","'562","Niger","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","22.100000","E"
"158","'562","Niger","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","23.200000","E"
"159","'566","Nigeria","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.565000","E"
"159","'566","Nigeria","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.724000","E"
"159","'566","Nigeria","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.870000","E"
"159","'566","Nigeria","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","4.016000","E"
"159","'566","Nigeria","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.325000","E"
"159","'566","Nigeria","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.757000","E"
"159","'566","Nigeria","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.994000","E"
"159","'566","Nigeria","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.230000","E"
"159","'566","Nigeria","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.932000","E"
"159","'566","Nigeria","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.522000","E"
"159","'566","Nigeria","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.130000","E"
"159","'566","Nigeria","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","90.200000","E"
"159","'566","Nigeria","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","91.100000","E"
"159","'566","Nigeria","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","91.800000","E"
"159","'566","Nigeria","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","93.100000","E"
"159","'566","Nigeria","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","93.500000","E"
"159","'566","Nigeria","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","174.600000","E"
"159","'566","Nigeria","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","180.600000","E"
"159","'566","Nigeria","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","186.700000","E"
"159","'566","Nigeria","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","194.000000","E"
"159","'566","Nigeria","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","199.500000","E"
"154","'807","North Macedonia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.318000","E"
"154","'807","North Macedonia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.324000","E"
"154","'807","North Macedonia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.464000","E"
"154","'807","North Macedonia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.427000","E"
"154","'807","North Macedonia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.616000","E"
"154","'807","North Macedonia","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.525000","E"
"154","'807","North Macedonia","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.949000","E"
"154","'807","North Macedonia","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.347000","E"
"154","'807","North Macedonia","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.712000","E"
"154","'807","North Macedonia","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.640000","E"
"154","'807","North Macedonia","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.146000","E"
"154","'807","North Macedonia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","20.100000","E"
"154","'807","North Macedonia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","17.700000","E"
"154","'807","North Macedonia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","16.600000","E"
"154","'807","North Macedonia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","17.500000","E"
"154","'807","North Macedonia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","15.500000","E"
"154","'807","North Macedonia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.400000","E"
"154","'807","North Macedonia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.400000","E"
"154","'807","North Macedonia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.300000","E"
"154","'807","North Macedonia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.400000","E"
"154","'807","North Macedonia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.300000","E"
"162","'578","Norway","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.325000","E"
"162","'578","Norway","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.432000","E"
"162","'578","Norway","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.479000","E"
"162","'578","Norway","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.488000","E"
"162","'578","Norway","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.361000","E"
"162","'578","Norway","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.565000","E"
"162","'578","Norway","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.691000","E"
"162","'578","Norway","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.257000","E"
"162","'578","Norway","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","1.122000","E"
"162","'578","Norway","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.615000","E"
"162","'578","Norway","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.075000","E"
"162","'578","Norway","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","0.600000","E"
"162","'578","Norway","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","0.400000","E"
"162","'578","Norway","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","0.400000","E"
"162","'578","Norway","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","0.500000","E"
"162","'578","Norway","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","0.300000","E"
"162","'578","Norway","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.000000","E"
"162","'578","Norway","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.000000","E"
"162","'578","Norway","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.000000","E"
"162","'578","Norway","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.000000","E"
"162","'578","Norway","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.000000","E"
"221","'512","Oman","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.815000","E"
"221","'512","Oman","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.838000","E"
"221","'512","Oman","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.921000","E"
"221","'512","Oman","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.021000","E"
"221","'512","Oman","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.141000","E"
"221","'512","Oman","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.496000","E"
"221","'512","Oman","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.842000","E"
"221","'512","Oman","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.351000","E"
"221","'512","Oman","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.599000","E"
"221","'512","Oman","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.378000","E"
"221","'512","Oman","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.148000","E"
"221","'512","Oman","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%",,"O"
"221","'512","Oman","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%",,"O"
"221","'512","Oman","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%",,"O"
"221","'512","Oman","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%",,"O"
"221","'512","Oman","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%",,"O"
"221","'512","Oman","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No",,"O"
"221","'512","Oman","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No",,"O"
"221","'512","Oman","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No",,"O"
"221","'512","Oman","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No",,"O"
"221","'512","Oman","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No",,"O"
"165","'586","Pakistan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.408000","E"
"165","'586","Pakistan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.395000","E"
"165","'586","Pakistan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.460000","E"
"165","'586","Pakistan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.685000","E"
"165","'586","Pakistan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.893000","E"
"165","'586","Pakistan","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.410000","E"
"165","'586","Pakistan","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.019000","E"
"165","'586","Pakistan","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.340000","E"
"165","'586","Pakistan","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.524000","E"
"165","'586","Pakistan","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.923000","E"
"165","'586","Pakistan","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.193000","E"
"165","'586","Pakistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","81.000000","E"
"165","'586","Pakistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","79.800000","E"
"165","'586","Pakistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","81.400000","E"
"165","'586","Pakistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","83.500000","E"
"165","'586","Pakistan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","82.800000","E"
"165","'586","Pakistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","175.300000","E"
"165","'586","Pakistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","175.400000","E"
"165","'586","Pakistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","181.800000","E"
"165","'586","Pakistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","189.700000","E"
"165","'586","Pakistan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","191.600000","E"
"299","'275","Palestine","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.342000","E"
"299","'275","Palestine","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.398000","E"
"299","'275","Palestine","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.493000","E"
